,pc_brand,pc_model,elt_condition,elt_warranty (tháng),desktop_screen_size (inch),pc_cpu,pc_ram (GB),pc_vga,pc_drive_capacity (GB),elt_origin,classify,price
5557,Asus,TUF Gaming,Đã sử dụng (chưa sửa chữa),0,16,AMD,16.0,NVIDIA,512,Việt Nam,laptop,22.000.000 đ
5558,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1,12,Intel Core i5,8.0,Onboard,128,Mỹ,laptop,2.700.000 đ
5559,Asus,X Series,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i3,8.0,Onboard,250,Việt Nam,laptop,1.700.000 đ
5560,HP,ProBook,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,5.000.000 đ
5561,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,16.0,Onboard,500,Nhật Bản,laptop,3.500.000 đ
5562,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i7,4.0,Onboard,256,Việt Nam,laptop,6.800.000 đ
5563,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i7,16.0,Onboard,512,Mỹ,laptop,9.200.000 đ
5564,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i3,8.0,Onboard,512,Việt Nam,laptop,6.200.000 đ
5565,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,12,Intel Core i5,8.0,Onboard,256,Nhật Bản,laptop,4.200.000 đ
5566,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),9,16,Intel Core i5,8.0,NVIDIA,512,Nước khác,laptop,15.490.000 đ
5567,Dell,Vostro,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,4.0,Onboard,250,Nước khác,laptop,5.790.000 đ
5568,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i9,16.0,AMD,512,Mỹ,laptop,19.500.000 đ
5569,MSI,Bravo Series,Đã sử dụng (chưa sửa chữa),3,16,Ryzen 7,8.0,AMD,512,Việt Nam,laptop,12.200.000 đ
5570,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),9,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,15.000.000 đ
5571,MSI,GF Series,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,16.0,NVIDIA,512,Việt Nam,laptop,13.900.000 đ
5572,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,8.0,NVIDIA,512,Việt Nam,laptop,7.700.000 đ
5573,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i7,8.0,Onboard,256,Nước khác,laptop,5.400.000 đ
5574,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,6.200.000 đ
5575,Dell,Precision,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,32.0,NVIDIA,512,Mỹ,laptop,32.900.000 đ
5576,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,4.0,Onboard,500,Nước khác,laptop,2.550.000 đ
5577,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),0,18,Intel Core i5,4.0,AMD,512,Việt Nam,laptop,5.500.000 đ
5578,Dell,XPS,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i5,16.0,Onboard,256,Việt Nam,laptop,6.500.000 đ
5579,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,16.0,Onboard,512,Mỹ,laptop,16.800.000 đ
5580,HP,ProBook,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,16.0,Onboard,512,Mỹ,laptop,10.500.000 đ
5581,Asus,TUF Gaming,Đã sử dụng (chưa sửa chữa),9,16,Ryzen 5,16.0,AMD,512,Nước khác,laptop,9.900.000 đ
5582,Dell,XPS,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i7,8.0,Onboard,256,Mỹ,laptop,4.600.000 đ
5583,HP,Notebook,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i3,4.0,Onboard,128,Nước khác,laptop,2.500.000 đ
5584,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,5.900.000 đ
5585,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,8.0,Onboard,500,Nước khác,laptop,2.500.000 đ
5586,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,8.0,Onboard,512,Việt Nam,laptop,12.000.000 đ
5587,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,4.0,Onboard,128,Mỹ,laptop,1.600.000 đ
5588,Microsoft,Surface Pro 5,Đã sử dụng (chưa sửa chữa),1,12,Intel Core i5,4.0,Onboard,128,Nhật Bản,laptop,4.700.000 đ
5589,HP,Notebook,Đã sử dụng (chưa sửa chữa),5,16,Intel Core i3,4.0,Onboard,256,Mỹ,laptop,3.200.000 đ
5590,Dell,Precision,Mới,9,16,Intel Core i9,32.0,NVIDIA,1000,Nước khác,laptop,81.990.000 đ
5591,Microsoft,Surface Pro 6,Đã sử dụng (chưa sửa chữa),3,12,Intel Core i7,8.0,Onboard,256,Mỹ,laptop,7.999.999 đ
5592,Dell,Precision,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,16.0,NVIDIA,512,Nước khác,laptop,9.300.000 đ
5593,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,16.0,Onboard,512,Nhật Bản,laptop,5.300.000 đ
5594,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),9,12,Intel Pentium,4.0,Onboard,256,Việt Nam,laptop,3.500.000 đ
5595,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,5.900.000 đ
5596,Apple,MacBook Pro M2 Touch Bar,Đã sử dụng (chưa sửa chữa),0,14,Apple M2,8.0,Onboard,512,Nước khác,laptop,26.500.000 đ
5597,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i5,4.0,Onboard,256,Nước khác,laptop,2.900.000 đ
5598,HP,Compaq,Đã sử dụng (chưa sửa chữa),0,16,Intel Core 2 Duo,4.0,Onboard,250,Mỹ,laptop,1.200.000 đ
5599,HP,Notebook,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,8.0,NVIDIA,512,Việt Nam,laptop,9.900.000 đ
5600,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i7,16.0,Onboard,256,Mỹ,laptop,16.500.000 đ
5601,Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,4.0,Onboard,500,Nhật Bản,laptop,900.000 đ
5602,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),5,14,Intel Core i7,8.0,Onboard,512,Mỹ,laptop,10.500.000 đ
5603,HP,Pavilion,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,6.500.000 đ
5604,Dell,G Series,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,8.0,NVIDIA,512,Mỹ,laptop,13.500.000 đ
5605,Asus,X Series,Đã sử dụng (chưa sửa chữa),5,16,Intel Core i5,8.0,Onboard,512,Nước khác,laptop,8.500.000 đ
5606,Samsung,Galaxyboook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,16.0,Onboard,512,Nước khác,laptop,17.500.000 đ
5607,HP,Notebook,Đã sử dụng (chưa sửa chữa),0,16,AMD,4.0,Onboard,128,Nước khác,laptop,1.250.000 đ
5608,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,12.500.000 đ
5609,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,8.0,Onboard,512,Việt Nam,laptop,13.990.000 đ
5610,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,500,Nước khác,laptop,3.300.000 đ
5611,Dell,Precision,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i7,16.0,NVIDIA,512,Mỹ,laptop,15.000.000 đ
5612,Asus,ExpertBook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,6.0,NVIDIA,128,Đài Loan,laptop,1.650.000 đ
5613,Dell,XPS,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,16.0,Onboard,256,Nước khác,laptop,10.990.000 đ
5614,HP,Pavilion,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,8.0,Onboard,128,Mỹ,laptop,5.000.000 đ
5615,Asus,K Series,Đã sử dụng (qua sửa chữa),0,16,Intel Core i5,8.0,NVIDIA,256,Nước khác,laptop,3.500.000 đ
5616,HP,Pavilion,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Việt Nam,laptop,7.900.000 đ
5617,Sony,E Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,4.0,NVIDIA,500,Nước khác,laptop,800.000 đ
5618,Microsoft,Surface,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,9.500.000 đ
5619,Samsung,R-Series,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i3,2.0,Onboard,512,Hàn Quốc,laptop,700.000 đ
5620,HP,Compaq,Đã sử dụng (chưa sửa chữa),1,14,Intel Core 2 Duo,8.0,Onboard,256,Nước khác,laptop,1.000.000 đ
5621,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i3,4.0,NVIDIA,256,Nước khác,laptop,400.000 đ
5622,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,16.0,NVIDIA,256,Mỹ,laptop,7.500.000 đ
5623,Asus,X Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,8.0,NVIDIA,500,Nước khác,laptop,6.000.000 đ
5624,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,8.0,Onboard,256,Mỹ,laptop,7.900.000 đ
5625,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,128,Mỹ,laptop,3.000.000 đ
5626,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,16.0,NVIDIA,512,Nước khác,laptop,14.500.000 đ
5627,Microsoft,Surface Laptop Studio,Mới,0,16,Intel Core i5,16.0,NVIDIA,512,Mỹ,laptop,29.900.000 đ
5628,HP,ProBook,Đã sử dụng (chưa sửa chữa),5,14,Intel Core i5,16.0,Onboard,512,Mỹ,laptop,7.900.000 đ
5629,HP,Pavilion,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,6.200.000 đ
5630,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i5,8.0,Onboard,128,Mỹ,laptop,3.500.000 đ
5631,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,16.0,Onboard,512,Nước khác,laptop,6.000.000 đ
5632,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i9,16.0,NVIDIA,512,Mỹ,laptop,16.500.000 đ
5633,Dell,Precision,Đã sử dụng (chưa sửa chữa),1,18,Intel Core i7,32.0,NVIDIA,1000,Mỹ,laptop,13.000.000 đ
5634,HP,Elitebook,Mới,3,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,6.800.000 đ
5635,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,16.0,Onboard,256,Mỹ,laptop,9.200.000 đ
5636,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,4.0,Onboard,128,Mỹ,laptop,2.400.000 đ
5637,Apple,MacBook Air,Đã sử dụng (qua sửa chữa),0,14,Intel Core i7,8.0,Onboard,128,Nước khác,laptop,4.000.000 đ
5638,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,512,Nước khác,laptop,6.500.000 đ
5639,Dell,Precision,Đã sử dụng (chưa sửa chữa),1,16,Intel Xeon,32.0,NVIDIA,1500,Mỹ,laptop,28.500.000 đ
5640,Dell,Latitude,Mới,3,16,Intel Core i7,16.0,Onboard,512,Mỹ,laptop,12.900.000 đ
5641,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,16.0,Onboard,512,Mỹ,laptop,12.700.000 đ
5642,Dell,Vostro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,NVIDIA,256,Nước khác,laptop,3.000.000 đ
5643,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,390.000 đ
5644,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,13.000.000 đ
5645,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),3,12,Intel Core i5,8.0,Onboard,128,Nhật Bản,laptop,1.000.000 đ
5646,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,16.0,NVIDIA,512,Nước khác,laptop,14.000.000 đ
5647,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,8.0,AMD,480,Nước khác,laptop,3.500.000 đ
5648,Microsoft,Surface Pro 4,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Việt Nam,laptop,4.500.000 đ
5649,Lenovo,ThinkPad,Mới,3,16,Intel Core i5,16.0,NVIDIA,512,Mỹ,laptop,22.990.000 đ
5650,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,8.0,Onboard,128,Mỹ,laptop,4.800.000 đ
5651,MSI,GF Series,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i7,8.0,NVIDIA,512,Việt Nam,laptop,15.450.000 đ
5652,MSI,GF Series,Đã sử dụng (qua sửa chữa),0,16,Intel Core i7,8.0,Onboard,512,Việt Nam,laptop,9.200.000 đ
5653,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i5,8.0,Onboard,128,Mỹ,laptop,3.200.000 đ
5654,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,8.0,Onboard,512,Nước khác,laptop,9.800.000 đ
5655,HP,Chromebook,Đã sử dụng (chưa sửa chữa),5,16,Intel Core i5,8.0,Onboard,500,Mỹ,laptop,6.500.000 đ
5656,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,128,Mỹ,laptop,6.500.000 đ
5657,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i5,16.0,NVIDIA,512,Việt Nam,laptop,12.950.000 đ
5658,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i5,8.0,Onboard,256,Việt Nam,laptop,4.900.000 đ
5659,Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,3.700.000 đ
5660,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,4.300.000 đ
5661,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,16.0,Onboard,512,Mỹ,laptop,14.980.000 đ
5662,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,500,Nước khác,laptop,1.800.000 đ
5663,Dell,Vostro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,8.0,Onboard,250,Nước khác,laptop,1.000.000 đ
5664,Apple,MacBook Pro M1,Đã sử dụng (chưa sửa chữa),1,14,Apple M1,8.0,Onboard,256,Nước khác,laptop,13.900.000 đ
5665,Asus,U Series,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,NVIDIA,750,Đài Loan,laptop,7.200.000 đ
5666,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),0,14,Apple M1,16.0,Onboard,256,Mỹ,laptop,20.000.000 đ
5667,Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,512,Nhật Bản,laptop,6.800.000 đ
5668,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i5,16.0,NVIDIA,256,Nước khác,laptop,7.300.000 đ
5669,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,750,Trung Quốc,laptop,5.199.999 đ
5670,Microsoft,Surface Book 2,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Việt Nam,laptop,7.000.000 đ
5671,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,4.800.000 đ
5672,MSI,GF Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,8.0,NVIDIA,512,Nước khác,laptop,12.500.000 đ
5673,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,4.0,Onboard,128,Nước khác,laptop,2.500.000 đ
5674,Dell,Precision,Đã sử dụng (chưa sửa chữa),3,18,Intel Core i7,16.0,NVIDIA,512,Mỹ,laptop,28.900.000 đ
5675,Dell,Inspiron,Mới,1,14,Intel Core i7,16.0,Onboard,512,Mỹ,laptop,14.000.000 đ
5676,Dell,G Series,Đã sử dụng (chưa sửa chữa),0,16,Ryzen 5,16.0,NVIDIA,512,Việt Nam,laptop,14.800.000 đ
5677,Dell,Precision,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,16.0,NVIDIA,512,Nước khác,laptop,12.499.000 đ
5678,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,16.0,Onboard,256,Nước khác,laptop,5.000.000 đ
5679,Lenovo,ThinkPad,Đã sử dụng (qua sửa chữa),9,14,Intel Core i5,16.0,Onboard,512,Nước khác,laptop,17.000.000 đ
5680,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,4.0,Onboard,128,Mỹ,laptop,2.500.000 đ
5681,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,128,Nước khác,laptop,3.000.000 đ
5682,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,128,Nước khác,laptop,4.400.000 đ
5683,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i7,16.0,Onboard,1000,Nước khác,laptop,23.000.000 đ
5684,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i3,4.0,Onboard,500,Việt Nam,laptop,1.200.000 đ
5685,Dell,Vostro,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,4.0,NVIDIA,256,Việt Nam,laptop,10.999.999 đ
5686,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),1,14,AMD,4.0,Onboard,256,Nước khác,laptop,4.600.000 đ
5687,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,6.500.000 đ
5688,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,16.0,Onboard,512,Nhật Bản,laptop,4.500.000 đ
5689,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,4.0,AMD,256,Đức,laptop,2.290.000 đ
5690,HP,ProBook,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,7.999.999 đ
5691,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Celeron,4.0,Onboard,750,Nước khác,laptop,4.100.000 đ
5692,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,8.0,Onboard,512,Đài Loan,laptop,7.500.000 đ
5693,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,4.0,NVIDIA,128,Nước khác,laptop,1.800.000 đ
5694,Dell,Vostro,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,7.800.000 đ
5695,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,16.0,NVIDIA,512,Việt Nam,laptop,14.500.000 đ
5696,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),0,14,Apple M1,8.0,Onboard,256,Hàn Quốc,laptop,15.300.000 đ
5697,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,4.0,AMD,120,Mỹ,laptop,3.200.000 đ
5698,Asus,A series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,6.0,Onboard,1000,Nhật Bản,laptop,1.250.000 đ
5699,Dell,XPS,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,16.0,NVIDIA,256,Mỹ,laptop,12.500.000 đ
5700,HP,ProBook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,700,Nước khác,laptop,200.000 đ
5701,Dell,Precision,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i7,32.0,Onboard,512,Nước khác,laptop,12.000.000 đ
5702,HP,Pavilion,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i3,8.0,Onboard,256,Việt Nam,laptop,6.500.000 đ
5703,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),3,14,Apple M1,16.0,Onboard,512,Nhật Bản,laptop,19.000.000 đ
5704,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i7,8.0,Onboard,256,Nước khác,laptop,6.990.000 đ
5705,Dell,G Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,16.0,NVIDIA,1000,Nước khác,laptop,11.000.000 đ
5706,HP,Compaq,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,256,Nước khác,laptop,1.500.000 đ
5707,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,5.900.000 đ
5708,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,16.0,AMD,512,Nước khác,laptop,17.888.000 đ
5709,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1,12,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,1.650.000 đ
5710,Apple,MacBook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,6.200.000 đ
5711,Dell,Vostro,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,9.555.555 đ
5712,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,4.0,Onboard,120,Nhật Bản,laptop,1.100.000 đ
5713,Asus,ROG Flow,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,16.0,NVIDIA,250,Việt Nam,laptop,4.300.000 đ
5714,Microsoft,Surface Pro 5,Mới,0,14,Intel Core i5,4.0,Onboard,128,Nhật Bản,laptop,4.999.000 đ
5715,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,8.0,Onboard,256,Việt Nam,laptop,8.900.000 đ
5716,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1,16,Intel Pentium,4.0,Onboard,128,Việt Nam,laptop,2.550.000 đ
5717,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,512,Nước khác,laptop,8.500.000 đ
5718,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,128,Mỹ,laptop,4.400.000 đ
5719,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),0,14,Apple M1,8.0,Onboard,256,Mỹ,laptop,15.500.000 đ
5720,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),0,16,Ryzen 5,32.0,Onboard,128,Nước khác,laptop,7.000.000 đ
5721,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,16.0,Onboard,256,Mỹ,laptop,9.000.000 đ
5722,Dell,Precision,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,16.0,NVIDIA,256,Mỹ,laptop,12.500.000 đ
5723,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i5,8.0,Onboard,128,Việt Nam,laptop,2.750.000 đ
5724,Asus,ROG Strix Scar,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i7,8.0,NVIDIA,256,Nước khác,laptop,12.500.000 đ
5725,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i9,16.0,AMD,500,Mỹ,laptop,16.000.000 đ
5726,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i5,4.0,NVIDIA,128,Việt Nam,laptop,2.550.000 đ
5727,Toshiba,Satellite Series,Đã sử dụng (qua sửa chữa),0,18,Intel Core i5,8.0,Onboard,480,Nhật Bản,laptop,150.000 đ
5728,Dell,Latitude,Đã sử dụng (qua sửa chữa),3,16,Intel Core i7,8.0,Onboard,256,Việt Nam,laptop,6.500.000 đ
5729,Dell,Precision,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,16.0,NVIDIA,512,Mỹ,laptop,30.900.000 đ
5730,Dell,Alienware,Mới,1,18,Intel Core i9,32.0,NVIDIA,1000,Mỹ,laptop,83.000.000 đ
5731,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),5,16,Intel Core i5,16.0,Onboard,512,Nước khác,laptop,11.000.000 đ
5732,Dell,Vostro,Đã sử dụng (chưa sửa chữa),3,14,Ryzen 5,8.0,Onboard,256,Việt Nam,laptop,9.300.000 đ
5733,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,16.0,Onboard,512,Mỹ,laptop,14.500.000 đ
5734,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),5,16,Intel Core i5,16.0,NVIDIA,512,Nước khác,laptop,16.500.000 đ
5735,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,8.0,Onboard,256,Nước khác,laptop,5.000.000 đ
5736,Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i3,4.0,Onboard,500,Nước khác,laptop,1.100.000 đ
