,pc_brand,pc_model,elt_condition,elt_warranty (tháng),desktop_screen_size (inch),pc_cpu,pc_ram (GB),pc_vga,pc_drive_capacity (GB),elt_origin,classify,price (VND),pc_cpu_label
397,15,101,1,0,20,8,6.0,2,500,3,0,1000000.0,2
398,15,101,1,12,0,9,4.0,2,256,2,0,1500000.0,2
399,15,101,1,1,0,9,8.0,1,128,3,0,1990000.0,2
400,15,101,1,1,0,9,16.0,1,256,3,0,7200000.0,2
401,15,101,0,12,20,8,8.0,1,320,6,0,3200000.0,2
402,15,101,0,12,0,14,32.0,1,250,1,0,6500000.0,2
403,15,101,1,1,21,14,16.0,1,256,2,0,4500000.0,2
404,15,101,1,0,20,12,4.0,2,250,3,0,1150000.0,2
405,15,101,1,1,21,9,8.0,1,128,2,0,5000000.0,2
406,15,101,1,0,0,8,8.0,2,128,3,0,900000.0,2
407,15,101,1,0,0,9,8.0,2,128,3,0,7999999.0,2
408,15,101,0,0,0,18,16.0,2,700,3,0,6500000.0,0
409,15,101,1,0,0,9,0.5,2,120,5,0,1890000.0,2
410,15,101,0,1,0,9,16.0,1,256,6,0,5500000.0,2
411,15,101,1,0,20,8,4.0,2,120,6,0,1800000.0,2
412,15,101,1,1,0,9,4.0,2,500,3,0,1350000.0,2
413,15,101,1,0,16,9,4.0,2,128,3,0,500000.0,2
414,15,101,0,12,21,9,16.0,1,256,6,0,14888888.0,2
415,15,101,1,1,18,9,8.0,2,128,6,0,1500000.0,2
416,15,101,1,1,20,9,8.0,1,128,6,0,3400000.0,2
417,15,101,1,3,0,9,16.0,2,256,2,0,4500000.0,2
418,15,101,1,0,0,6,4.0,2,250,3,0,550000.0,2
419,15,101,1,1,0,14,64.0,1,1000,3,0,28500000.0,2
420,15,101,1,1,0,9,16.0,1,256,3,0,7500000.0,2
421,15,101,1,0,0,14,64.0,1,500,3,0,7500000.0,2
422,15,101,0,0,0,8,8.0,2,128,3,0,3600000.0,2
423,15,101,1,0,0,12,4.0,2,128,3,0,450000.0,2
424,15,101,1,0,0,9,8.0,2,128,3,0,999999.0,2
425,15,101,1,3,0,9,8.0,2,500,3,0,2800000.0,2
426,15,101,1,0,0,6,4.0,2,320,3,0,1800000.0,2
427,15,101,1,0,0,8,8.0,2,128,3,0,1450000.0,2
428,15,101,1,3,0,9,16.0,2,512,2,0,3700000.0,2
429,15,101,1,0,0,10,16.0,1,128,6,0,10000000.0,2
430,15,101,1,0,20,9,8.0,2,256,3,0,4000000.0,2
431,15,101,1,1,0,8,8.0,1,128,3,0,5000000.0,2
432,15,101,1,0,0,9,8.0,2,128,3,0,3000000.0,2
433,15,101,1,9,21,9,8.0,2,256,3,0,5250000.0,2
434,15,101,1,1,21,9,16.0,2,250,6,0,3700000.0,2
435,15,101,1,1,0,14,16.0,0,500,6,0,3850000.0,2
436,15,101,1,3,0,9,8.0,2,250,2,0,2700000.0,2
437,15,101,1,0,20,12,8.0,2,120,6,0,1800000.0,2
438,15,101,0,12,21,9,16.0,1,512,3,0,16900000.0,2
439,15,101,1,0,0,8,8.0,1,128,3,0,2800000.0,2
440,15,101,1,1,0,14,64.0,0,1500,3,0,14500000.0,2
441,15,101,1,0,0,8,8.0,2,120,3,0,1500000.0,2
442,15,101,1,3,0,9,8.0,2,256,3,0,9500000.0,2
443,15,101,1,3,21,9,8.0,2,256,3,0,7500000.0,2
444,15,101,1,2,21,8,16.0,0,128,6,0,8800000.0,2
445,15,101,1,1,0,8,8.0,1,500,6,0,900000.0,2
446,15,101,1,3,0,9,16.0,2,256,2,0,3900000.0,2
447,15,101,1,1,21,10,16.0,0,1500,3,0,6800000.0,2
448,15,101,1,0,0,9,8.0,2,128,3,0,2500000.0,2
449,15,101,1,3,0,14,32.0,0,500,6,0,4800000.0,2
450,15,101,2,0,18,9,8.0,2,128,3,0,2100000.0,2
451,15,101,1,1,0,8,4.0,2,120,2,0,1100000.0,2
452,15,101,1,12,21,8,16.0,2,128,6,0,2500000.0,2
453,15,101,1,0,20,9,8.0,1,128,3,0,2700000.0,2
454,15,101,1,0,0,9,8.0,1,128,3,0,5500000.0,2
455,15,101,0,0,0,8,8.0,1,128,3,0,5750000.0,2
456,15,101,1,0,0,12,4.0,2,1000,6,0,1600000.0,2
457,15,101,1,0,0,10,8.0,1,128,3,0,3800000.0,2
458,15,101,1,0,0,9,8.0,2,128,6,0,1300000.0,2
459,15,101,1,1,21,14,16.0,0,250,3,0,6000000.0,2
460,15,101,1,3,21,8,8.0,2,250,6,0,6599000.0,2
461,15,101,1,0,0,14,8.0,2,128,3,0,6999999.0,2
462,15,101,1,1,0,14,32.0,1,500,0,0,11000000.0,2
463,15,101,1,1,21,9,8.0,2,128,6,0,2900000.0,2
464,15,101,1,0,0,9,64.0,2,128,3,0,20000000.0,2
465,15,101,1,1,0,8,16.0,2,256,3,0,5200000.0,2
466,15,101,1,2,20,9,8.0,2,128,3,0,3200000.0,2
467,15,101,1,0,0,9,4.0,2,256,3,0,2700000.0,2
468,15,101,0,0,0,18,16.0,2,128,6,0,7000000.0,0
469,15,101,1,0,0,9,16.0,1,256,3,0,9700000.0,2
470,15,101,1,3,0,14,32.0,1,500,3,0,5200000.0,2
471,15,101,0,1,0,9,16.0,1,128,1,0,3990000.0,2
472,15,101,1,0,0,14,64.0,1,512,3,0,21200000.0,2
473,15,101,1,0,18,9,0.5,2,128,1,0,900000.0,2
474,15,101,1,1,0,9,8.0,2,120,1,0,1550000.0,2
475,15,101,1,3,0,9,8.0,1,128,3,0,4500000.0,2
476,15,101,1,0,21,14,64.0,1,1500,1,0,15000000.0,2
477,15,101,1,0,0,14,64.0,1,1000,3,0,11900000.0,2
478,15,101,1,1,0,9,8.0,2,120,1,0,1650000.0,2
479,15,101,1,1,20,9,8.0,2,128,6,0,2200000.0,2
480,15,101,1,0,0,14,64.0,2,500,6,0,9000000.0,2
481,15,101,1,3,21,9,16.0,2,512,2,0,12120020.0,2
482,15,101,1,12,21,9,16.0,0,250,6,0,18500000.0,2
483,15,101,1,0,21,9,64.0,2,1500,6,0,7999000.0,2
484,15,101,1,1,0,17,16.0,1,1000,3,0,9560000.0,0
485,15,101,1,0,18,9,16.0,1,500,2,0,3500000.0,2
486,15,101,1,0,16,9,8.0,2,250,3,0,3500000.0,2
487,15,101,1,1,21,9,8.0,0,128,3,0,3100000.0,2
488,15,101,1,3,0,8,8.0,0,256,3,0,5900000.0,2
489,15,101,0,5,20,8,8.0,0,128,6,0,2000000.0,2
490,15,101,1,0,0,6,4.0,2,120,3,0,650000.0,2
491,15,101,0,12,21,8,8.0,0,256,6,0,4000000.0,2
492,15,101,1,0,21,10,32.0,1,256,3,0,10500000.0,2
493,15,101,1,1,0,9,8.0,1,128,7,0,2500000.0,2
494,15,101,1,1,0,9,8.0,0,128,6,0,3490000.0,2
495,15,101,0,0,0,8,16.0,1,256,6,0,6500000.0,2
496,15,101,0,3,21,14,32.0,0,256,6,0,6500000.0,2
497,15,101,1,0,18,9,8.0,2,250,3,0,1999999.0,2
498,15,101,1,0,0,14,16.0,1,128,3,0,2800000.0,2
499,15,101,1,1,0,8,8.0,2,120,3,0,1550000.0,2
500,15,101,1,0,0,8,16.0,0,500,3,0,7000000.0,2
501,15,101,0,12,21,9,8.0,1,500,6,0,1800000.0,2
502,15,101,0,9,21,9,8.0,1,256,6,0,5800000.0,2
503,15,101,1,0,21,8,8.0,1,120,3,0,4200000.0,2
504,15,101,1,12,21,9,8.0,1,256,3,0,5800000.0,2
505,15,101,0,12,21,14,32.0,1,256,6,0,8500000.0,2
506,15,101,1,12,21,16,8.0,0,250,6,0,6800000.0,0
507,15,101,0,12,0,8,8.0,1,120,1,0,1200000.0,2
508,15,101,1,0,0,12,4.0,2,500,6,0,1200000.0,2
509,15,101,1,12,21,10,16.0,2,512,1,0,28500000.0,2
510,15,101,1,0,0,8,8.0,2,120,3,0,1000000.0,2
511,15,101,1,1,0,8,8.0,2,128,3,0,2400000.0,2
512,15,101,1,0,21,9,8.0,1,500,3,0,2000000.0,2
513,15,101,0,12,21,9,16.0,2,256,6,0,11800000.0,2
514,15,101,1,5,21,9,4.0,1,320,3,0,2600000.0,2
515,15,101,1,0,0,14,8.0,1,128,6,0,4500000.0,2
516,15,101,1,0,0,8,8.0,2,250,3,0,8300000.0,2
517,15,101,1,0,21,9,64.0,2,1500,1,0,22800000.0,2
518,15,101,1,0,0,0,4.0,2,250,3,0,600000.0,0
519,15,101,1,5,21,9,8.0,2,256,3,0,8800000.0,2
520,15,101,1,0,21,9,8.0,2,128,6,0,2800000.0,2
521,15,101,0,1,21,9,16.0,0,256,6,0,8300000.0,2
522,15,101,0,9,0,9,16.0,1,256,6,0,7999999.0,2
523,15,101,1,1,21,8,8.0,1,128,3,0,4500000.0,2
524,15,101,1,0,21,8,32.0,0,128,3,0,6300000.0,2
525,15,101,1,1,21,8,8.0,2,256,1,0,7450000.0,2
526,15,101,1,1,21,10,32.0,1,1000,3,0,27000000.0,2
527,15,101,1,0,18,0,8.0,0,500,5,0,2000000.0,0
528,15,101,1,2,0,8,16.0,2,256,1,0,5500000.0,2
529,15,101,1,1,0,6,4.0,2,250,3,0,950000.0,2
530,15,101,0,1,0,9,16.0,1,500,6,0,13190000.0,2
531,15,101,0,9,21,14,8.0,1,128,6,0,4000000.0,2
532,15,101,0,12,0,8,8.0,2,256,6,0,2900000.0,2
533,15,101,1,0,21,9,8.0,1,640,6,0,350000.0,2
534,15,101,1,5,21,10,16.0,1,1000,6,0,450000.0,2
535,15,101,1,0,0,14,8.0,2,128,3,0,7999999.0,2
536,15,101,1,0,0,9,8.0,1,500,6,0,950000.0,2
537,15,101,0,1,0,9,16.0,0,256,6,0,7890000.0,2
538,15,101,1,1,21,9,8.0,2,128,6,0,3800000.0,2
539,15,101,0,12,0,9,16.0,1,256,6,0,10990000.0,2
540,15,101,0,5,0,14,16.0,1,128,6,0,3700000.0,2
541,15,101,1,1,21,14,16.0,1,128,3,0,6000000.0,2
542,15,101,1,0,21,0,16.0,1,128,3,0,7700000.0,0
543,15,101,1,12,0,17,16.0,2,256,6,0,6500000.0,0
544,15,101,0,1,0,8,8.0,1,256,6,0,6990000.0,2
545,15,101,1,1,0,9,4.0,2,128,1,0,950000.0,2
546,15,101,1,0,21,4,4.0,2,128,3,0,3000000.0,2
547,15,101,1,0,0,6,4.0,2,120,3,0,1200000.0,2
548,15,101,1,0,0,9,8.0,2,512,3,0,8800000.0,2
549,15,101,1,0,21,14,64.0,1,512,3,0,11000000.0,2
550,15,101,0,12,21,9,8.0,1,500,6,0,10500000.0,2
551,15,101,0,1,0,8,8.0,2,128,6,0,2990000.0,2
552,15,101,0,12,0,14,32.0,1,512,6,0,21000000.0,2
553,15,101,1,0,0,14,32.0,2,128,3,0,6999999.0,2
554,15,101,0,1,0,9,8.0,2,128,6,0,2790000.0,2
555,15,101,1,3,21,8,8.0,2,256,6,0,5700000.0,2
556,15,101,1,0,0,9,8.0,2,128,3,0,1800000.0,2
557,15,101,1,0,20,9,32.0,2,1000,6,0,140000000.0,2
558,15,101,1,1,21,10,8.0,1,512,8,0,5300000.0,2
559,15,101,1,0,0,9,8.0,2,128,3,0,5750000.0,2
560,15,101,1,1,0,10,8.0,2,1500,6,0,3900000.0,2
561,15,101,1,0,0,10,8.0,2,128,3,0,2250000.0,2
562,15,101,0,3,0,14,32.0,1,256,6,0,3700000.0,2
563,15,101,1,1,20,9,8.0,2,128,6,0,3900000.0,2
564,15,101,1,3,18,9,8.0,2,500,3,0,1600000.0,2
565,15,101,1,3,21,8,32.0,0,512,2,0,15000000.0,2
566,15,101,1,0,20,8,4.0,2,500,3,0,1350000.0,2
567,15,101,1,3,18,9,8.0,2,500,3,0,1500000.0,2
568,15,101,1,1,21,10,16.0,0,128,3,0,3650000.0,2
569,15,101,1,0,0,8,6.0,2,128,3,0,750000.0,2
570,15,101,1,0,0,10,16.0,0,128,6,0,11000000.0,2
571,15,101,1,3,21,9,8.0,1,1500,2,0,4500000.0,2
572,15,101,1,0,0,8,4.0,2,128,3,0,450000.0,2
573,15,101,1,3,18,9,4.0,2,128,3,0,3500000.0,2
574,15,101,1,3,18,10,4.0,2,128,3,0,4300000.0,2
575,15,101,1,3,18,10,4.0,2,128,3,0,3900000.0,2
576,15,101,1,3,18,8,4.0,2,128,3,0,1600000.0,2
577,15,101,1,1,18,8,4.0,2,128,3,0,1500000.0,2
578,15,101,0,3,18,9,4.0,2,128,1,0,3500000.0,2
579,15,101,1,3,21,9,8.0,2,128,3,0,4400000.0,2
580,15,101,1,3,21,9,8.0,2,128,3,0,4500000.0,2
581,15,101,1,3,18,9,4.0,2,128,3,0,5000000.0,2
582,15,101,1,3,21,8,8.0,1,512,6,0,8500000.0,2
583,15,101,1,9,20,9,2.0,2,120,3,0,1700000.0,2
584,15,101,1,0,0,9,8.0,2,128,3,0,2600000.0,2
585,15,101,1,0,0,14,64.0,2,250,3,0,8500000.0,2
586,15,101,1,1,20,8,4.0,2,128,3,0,5300000.0,2
587,15,101,1,1,0,14,64.0,1,256,1,0,3799000.0,2
588,15,101,1,3,21,9,8.0,2,128,6,0,4700000.0,2
589,15,101,1,3,0,10,8.0,2,512,1,0,4500000.0,2
590,15,101,1,0,0,14,8.0,2,128,3,0,8999999.0,2
591,15,101,1,5,21,8,8.0,1,250,6,0,10699999.0,2
592,15,101,1,9,0,9,8.0,2,256,6,0,11500000.0,2
593,15,101,1,0,18,6,8.0,2,250,3,0,1300000.0,2
594,15,101,0,3,21,9,64.0,2,256,6,0,7850000.0,2
595,15,101,1,1,21,10,16.0,0,1500,3,0,6500000.0,2
596,15,101,0,1,21,9,8.0,1,128,3,0,6350000.0,2
597,15,101,1,0,0,12,8.0,2,128,3,0,3500000.0,2
598,15,101,1,3,21,10,8.0,1,250,6,0,9500000.0,2
599,15,101,0,0,21,9,8.0,2,256,6,0,21000000.0,2
600,15,101,1,1,21,10,8.0,2,128,3,0,2250000.0,2
601,15,101,1,0,0,8,8.0,2,128,3,0,1100000.0,2
602,15,101,1,1,0,8,8.0,2,128,6,0,1900000.0,2
603,15,101,1,0,21,8,16.0,1,128,6,0,6000000.0,2
604,15,101,1,1,0,14,64.0,1,1500,3,0,18500000.0,2
605,15,101,0,9,0,8,16.0,1,256,3,0,6700000.0,2
606,15,101,1,0,0,9,16.0,2,512,3,0,4000000.0,2
607,15,101,1,0,21,9,64.0,2,128,3,0,10550000.0,2
608,15,101,1,1,18,7,4.0,2,128,1,0,1650000.0,2
609,15,101,1,0,21,17,8.0,0,250,3,0,9000000.0,0
610,15,101,1,1,0,14,32.0,1,480,6,0,3999999.0,2
611,15,101,1,1,21,9,16.0,1,120,6,0,4700000.0,2
612,15,101,1,0,20,9,8.0,2,1000,6,0,6000000.0,2
613,15,101,1,0,20,9,8.0,2,128,3,0,2750000.0,2
614,15,101,1,1,0,9,16.0,2,128,3,0,4350000.0,2
615,15,101,1,1,0,9,32.0,1,1500,6,0,32000000.0,2
616,15,101,1,9,21,10,32.0,0,1500,3,0,19500000.0,2
617,15,101,1,1,21,8,8.0,1,1000,3,0,8000000.0,2
618,15,101,1,9,21,9,64.0,0,1500,3,0,18500000.0,2
619,15,101,1,0,0,14,16.0,2,120,3,0,1450000.0,2
620,15,101,1,3,21,10,32.0,0,1000,2,0,15600000.0,2
621,15,101,1,9,21,10,16.0,0,256,3,0,16000000.0,2
622,15,101,1,1,21,8,8.0,1,256,3,0,10000000.0,2
623,15,101,0,1,0,17,16.0,1,512,3,0,7900000.0,0
624,15,101,0,12,21,9,16.0,1,256,6,0,7000000.0,2
625,15,101,1,3,0,9,16.0,2,250,1,0,3700000.0,2
626,15,101,1,0,20,8,8.0,2,256,3,0,1750000.0,2
627,15,101,1,1,21,9,8.0,1,1000,3,0,4900000.0,2
628,15,101,1,0,21,9,8.0,2,128,3,0,3900000.0,2
629,15,101,1,1,0,14,32.0,0,256,3,0,6000000.0,2
630,15,101,1,3,0,9,8.0,1,120,3,0,2750000.0,2
631,15,101,1,9,21,9,16.0,0,512,3,0,11000000.0,2
632,15,101,1,3,0,8,16.0,1,500,3,0,9350000.0,2
633,15,101,1,9,21,9,8.0,0,256,6,0,7500000.0,2
634,15,101,1,0,0,10,16.0,1,512,3,0,28900000.0,2
635,15,101,0,1,0,9,8.0,1,256,3,0,9300000.0,2
636,15,101,1,2,20,8,8.0,2,250,6,0,3500000.0,2
637,15,101,0,1,0,14,16.0,2,256,6,0,5500000.0,2
638,15,101,1,0,20,9,8.0,2,128,3,0,3000000.0,2
639,15,101,1,0,0,9,8.0,2,128,3,0,3200000.0,2
640,15,101,0,1,0,8,16.0,1,128,3,0,7500000.0,2
641,15,101,1,3,21,8,8.0,1,128,6,0,3850000.0,2
642,15,101,0,12,21,9,8.0,1,256,6,0,7450000.0,2
643,15,101,0,1,0,8,8.0,1,120,6,0,6850000.0,2
644,15,101,1,5,0,10,32.0,2,1000,1,0,11500000.0,2
645,15,101,0,5,0,10,16.0,1,120,3,0,3500000.0,2
646,15,101,1,0,21,14,16.0,1,640,6,0,7500000.0,2
647,15,101,1,0,0,9,8.0,2,256,3,0,2400000.0,2
648,15,101,1,1,21,8,16.0,0,500,6,0,7500000.0,2
649,15,101,1,0,0,9,8.0,2,128,3,0,3400000.0,2
650,15,101,1,1,21,9,16.0,0,500,6,0,6000000.0,2
651,15,101,1,1,21,14,16.0,1,250,3,0,6950000.0,2
652,15,101,1,0,21,10,16.0,2,120,3,0,5500000.0,2
653,15,101,1,0,0,3,8.0,1,128,3,0,3000000.0,0
654,15,101,1,5,0,14,32.0,2,500,3,0,7500000.0,2
655,15,101,1,3,21,9,8.0,2,1000,3,0,9000000.0,2
656,15,101,1,1,21,9,8.0,1,320,3,0,20000000.0,2
657,15,101,0,3,0,8,8.0,2,128,3,0,2900000.0,2
658,15,101,1,3,21,14,32.0,0,700,3,0,7999000.0,2
659,15,101,1,12,21,14,64.0,0,500,6,0,5399000.0,2
660,15,101,1,0,18,8,4.0,1,128,3,0,4500000.0,2
661,15,101,1,3,0,9,8.0,2,1500,3,0,4000000.0,2
662,15,101,1,0,20,9,8.0,2,128,3,0,2050000.0,2
663,15,101,1,0,18,8,2.0,2,500,6,0,1300000.0,2
664,15,101,1,0,21,11,32.0,2,1000,3,0,20000000.0,2
665,15,101,1,0,0,9,16.0,2,256,3,0,4500000.0,2
666,15,101,1,0,21,10,16.0,2,1500,3,0,9000000.0,2
667,15,101,0,12,21,8,8.0,1,128,6,0,8500000.0,2
668,15,101,1,3,0,10,16.0,2,256,2,0,3800000.0,2
669,15,101,1,1,0,9,8.0,1,128,3,0,4200000.0,2
670,15,101,1,1,0,10,16.0,2,256,3,0,3950000.0,2
671,15,101,1,3,0,9,8.0,2,256,3,0,3700000.0,2
672,15,101,1,0,21,14,16.0,1,128,6,0,3700000.0,2
673,15,101,1,1,0,10,8.0,1,128,3,0,3800000.0,2
674,15,101,1,0,0,8,8.0,2,128,3,0,3250000.0,2
675,15,101,1,3,21,8,8.0,0,1000,3,0,13000000.0,2
676,15,101,1,3,21,9,32.0,0,1000,3,0,16000000.0,2
677,15,101,1,0,21,8,16.0,0,256,6,0,6500000.0,2
678,15,101,1,0,21,10,16.0,0,256,6,0,5000000.0,2
679,15,101,0,1,20,9,8.0,2,128,6,0,3000000.0,2
680,15,101,1,0,21,8,4.0,2,250,6,0,2050000.0,2
681,15,101,1,0,20,9,8.0,2,128,3,0,1799999.0,2
682,15,101,1,1,21,8,8.0,1,120,6,0,9000000.0,2
683,15,101,1,3,21,19,16.0,1,500,3,0,18900000.0,0
684,15,101,1,0,20,12,4.0,2,500,3,0,3200000.0,2
685,15,101,1,1,21,9,32.0,2,256,6,0,13000000.0,2
686,15,101,1,0,0,9,16.0,2,256,3,0,4200000.0,2
687,15,101,1,0,20,9,8.0,2,128,1,0,3800000.0,2
688,15,101,1,12,0,8,16.0,1,1500,3,0,9000000.0,2
689,15,101,1,0,0,14,32.0,1,512,3,0,10500000.0,2
690,15,101,1,1,0,10,8.0,2,120,3,0,4450000.0,2
691,15,101,0,0,0,9,8.0,2,256,5,0,650000.0,2
692,15,101,1,1,20,8,4.0,2,128,6,0,1650000.0,2
693,15,101,1,9,20,9,6.0,1,320,0,0,2566000.0,2
694,15,101,1,12,0,9,8.0,2,256,3,0,3290000.0,2
695,15,101,1,1,21,14,32.0,0,256,3,0,6500000.0,2
696,15,101,1,0,21,9,4.0,2,128,3,0,2850000.0,2
697,15,101,1,1,21,9,8.0,2,512,6,0,4500000.0,2
698,15,101,1,0,21,9,64.0,2,512,3,0,3000000.0,2
699,15,101,1,0,21,9,64.0,2,512,3,0,2000000.0,2
700,15,101,1,1,20,9,8.0,2,128,3,0,2950000.0,2
701,15,101,1,0,0,14,16.0,1,256,3,0,6850000.0,2
702,15,101,1,3,0,9,8.0,2,250,2,0,2200000.0,2
703,15,101,1,0,0,9,16.0,1,128,3,0,10000000.0,2
704,15,101,1,2,20,9,8.0,2,128,3,0,3600000.0,2
705,15,101,1,12,20,9,8.0,1,128,6,0,4990000.0,2
706,15,101,1,0,0,14,64.0,1,512,3,0,14500000.0,2
707,15,101,1,0,18,9,8.0,2,500,7,0,2500000.0,2
708,15,101,1,0,0,13,4.0,2,128,1,0,245000.0,2
709,15,101,2,0,21,9,8.0,2,256,3,0,5200000.0,2
710,15,101,1,0,20,9,8.0,2,640,3,0,1500000.0,2
711,15,101,1,0,0,9,8.0,2,128,3,0,4500000.0,2
712,15,101,1,0,0,9,8.0,2,256,1,0,7999999.0,2
713,15,101,1,0,21,9,8.0,2,120,3,0,6200000.0,2
714,15,101,1,0,0,12,8.0,2,500,3,0,900000.0,2
715,15,101,0,1,20,9,8.0,2,128,6,0,4000000.0,2
716,15,101,1,2,0,9,16.0,1,250,3,0,5500000.0,2
717,15,101,0,0,0,10,8.0,1,128,6,0,4500000.0,2
718,15,101,0,1,21,9,8.0,1,256,3,0,6900000.0,2
719,15,101,1,0,0,10,16.0,2,256,6,0,5300000.0,2
720,15,101,1,1,21,9,8.0,1,256,6,0,7000000.0,2
721,15,101,1,9,0,14,16.0,0,250,6,0,4699000.0,2
722,15,101,0,0,0,8,8.0,2,128,6,0,9850000.0,2
723,15,101,1,0,21,8,8.0,0,250,3,0,7000000.0,2
724,15,101,1,1,0,12,8.0,2,128,3,0,1990000.0,2
725,15,101,1,0,0,8,6.0,2,500,3,0,450000.0,2
726,15,101,1,1,0,14,32.0,2,500,2,0,7900000.0,2
727,15,101,0,1,21,9,64.0,1,1000,3,0,30000000.0,2
728,15,101,1,0,0,10,32.0,2,128,3,0,6000000.0,2
729,15,101,1,0,16,10,16.0,2,256,2,0,5000000.0,2
730,15,101,1,0,0,9,8.0,1,128,3,0,2500000.0,2
731,15,101,1,0,0,10,32.0,1,512,3,0,24750000.0,2
732,15,101,1,0,0,9,8.0,2,512,6,0,9600000.0,2
733,15,101,1,1,18,13,4.0,2,250,3,0,2300000.0,2
734,15,101,1,1,0,9,4.0,2,500,3,0,899000.0,2
735,15,101,1,1,0,8,4.0,2,250,3,0,650000.0,2
736,15,101,1,0,21,8,8.0,1,250,3,0,6000000.0,2
737,15,101,1,12,20,9,8.0,2,256,2,0,1800000.0,2
738,15,101,0,12,21,9,8.0,1,256,6,0,8500000.0,2
739,15,101,0,12,21,9,8.0,1,256,6,0,5800000.0,2
740,15,101,1,0,21,9,64.0,2,250,6,0,5700000.0,2
741,15,101,1,0,21,9,32.0,2,250,6,0,5700000.0,2
742,15,101,1,1,21,9,8.0,2,128,3,0,5000000.0,2
743,15,101,1,0,20,8,8.0,1,128,6,0,2200000.0,2
744,15,101,1,0,0,14,64.0,2,512,3,0,5500000.0,2
745,15,101,1,0,21,9,8.0,0,128,3,0,3700000.0,2
746,15,101,1,0,21,14,8.0,1,120,6,0,4500000.0,2
747,15,101,1,0,0,9,4.0,2,256,3,0,1150000.0,2
748,15,101,1,0,21,12,8.0,1,640,1,0,2750000.0,2
749,15,101,1,1,21,14,16.0,0,250,3,0,6900000.0,2
750,15,101,1,1,0,9,8.0,2,256,6,0,6000000.0,2
751,15,101,1,0,21,9,16.0,2,512,6,0,32000000.0,2
752,15,101,1,0,21,6,4.0,0,250,6,0,980000.0,2
753,15,101,1,1,0,14,32.0,0,256,3,0,6500000.0,2
754,15,101,1,1,21,8,8.0,2,128,3,0,4000000.0,2
755,15,101,1,0,20,9,8.0,1,512,3,0,3500000.0,2
756,15,101,1,1,0,9,8.0,2,128,3,0,1200000.0,2
757,15,101,1,0,21,9,8.0,2,480,3,0,2000000.0,2
758,15,101,1,0,21,9,16.0,0,120,3,0,3700000.0,2
759,15,101,0,1,0,10,8.0,1,128,6,0,5700000.0,2
760,15,101,2,0,0,6,4.0,2,128,1,0,800000.0,2
761,15,101,0,1,0,9,16.0,1,512,6,0,16590000.0,2
762,15,101,0,1,0,9,16.0,2,256,6,0,5300000.0,2
763,15,101,1,0,21,9,32.0,2,120,3,0,2500000.0,2
764,15,101,1,1,21,8,16.0,1,256,3,0,10000000.0,2
765,15,101,1,1,20,9,8.0,2,128,6,0,2500000.0,2
766,15,101,1,0,0,9,8.0,1,128,6,0,4000000.0,2
767,15,101,1,0,0,14,64.0,2,1000,3,0,14500000.0,2
768,15,101,0,1,0,9,16.0,1,512,6,0,17290000.0,2
769,15,101,1,0,0,14,8.0,2,128,3,0,1800000.0,2
770,15,101,0,1,0,9,16.0,1,250,6,0,5100000.0,2
771,15,101,1,9,21,9,8.0,1,128,3,0,5900000.0,2
772,15,101,1,1,21,0,16.0,1,750,3,0,8000000.0,0
773,15,101,1,1,20,9,8.0,1,250,3,0,1690000.0,2
774,15,101,1,3,0,9,16.0,2,1000,6,0,3500000.0,2
775,15,101,1,0,20,9,8.0,1,128,3,0,2500000.0,2
776,15,101,1,1,0,11,32.0,1,512,6,0,20590000.0,2
777,15,101,1,0,18,10,16.0,2,500,3,0,3500000.0,2
778,15,101,1,1,21,8,8.0,1,256,2,0,4900000.0,2
779,15,101,1,0,21,8,8.0,1,128,3,0,4200000.0,2
780,15,101,1,0,0,9,16.0,2,1000,3,0,2100000.0,2
781,15,101,0,12,21,9,8.0,1,256,3,0,500000.0,2
782,15,101,1,1,20,8,4.0,2,128,6,0,1600000.0,2
783,15,101,0,9,0,14,16.0,1,256,3,0,5700000.0,2
784,15,101,1,1,0,9,8.0,1,500,3,0,2400000.0,2
785,15,101,1,0,16,10,16.0,2,500,3,0,3500000.0,2
786,15,101,2,1,0,10,8.0,1,128,3,0,2600000.0,2
787,15,101,1,0,0,9,16.0,2,480,3,0,1700000.0,2
788,15,101,0,12,21,8,8.0,1,256,3,0,9500000.0,2
789,15,101,0,12,21,9,32.0,1,1000,6,0,27500000.0,2
790,15,101,1,0,21,9,16.0,1,250,3,0,7500000.0,2
791,15,101,1,0,21,9,8.0,1,250,3,0,4800000.0,2
792,15,101,1,3,0,9,16.0,1,250,6,0,4500000.0,2
793,15,101,1,3,0,9,16.0,1,256,6,0,10200000.0,2
794,15,101,0,1,0,11,32.0,1,1000,6,0,66890000.0,2
795,15,101,1,1,21,9,16.0,1,256,3,0,5200000.0,2
796,15,101,1,9,0,8,8.0,2,256,3,0,3000000.0,2
797,15,101,1,3,21,10,16.0,2,256,3,0,5800000.0,2
798,15,101,0,1,0,9,8.0,0,128,6,0,3300000.0,2
799,15,101,1,5,0,9,8.0,2,256,6,0,9500000.0,2
800,15,101,0,12,0,9,8.0,2,250,6,0,2200000.0,2
801,15,101,1,0,0,6,8.0,2,128,3,0,490000.0,2
802,15,101,1,3,0,9,8.0,1,256,6,0,5999000.0,2
803,15,101,1,0,0,14,8.0,1,256,3,0,8500000.0,2
804,15,101,1,3,21,9,6.0,0,320,0,0,2300000.0,2
